index,path_length,expanded_nodes_num
389,440.90158697766606,1327
390,630.6955262170069,1527
391,359.53405460951836,1056
392,563.9137802864859,1649
393,282.2619766708761,1170
394,517.2152954766511,1639
395,570.499566724113,1599
396,329.6761902332493,1007
397,621.6538956566642,1736
398,733.1808075912456,1904
399,351.4335495461301,951
400,422.4163056034273,1268
401,573.7544007200523,1294
402,517.1564209736055,1953
403,366.9898987322342,1186
404,338.01933598375695,1175
405,709.8376618407381,1854
406,527.4284989122475,1739
407,736.8792924010809,1727
408,591.5117600329331,1460
409,589.0559159102174,1497
410,568.3279938488594,1270
411,603.997041407172,1252
412,325.33304448274174,951
413,436.21529547665085,1301
414,434.5462479183385,1280
415,589.3696244092021,1589
416,291.32085117392177,756
417,698.2518754031113,1743
418,577.7544007200523,1459
419,674.3523804664993,1914
420,569.6833329081868,1698
421,674.695526217007,1862
422,499.357431100382,1681
423,561.6417023478441,1747
424,805.033621333632,1912
425,407.7178207935921,1151
426,376.47518010647275,1218
427,640.5239533417532,1974
428,342.1614716074879,859
429,398.3330444827419,1445
430,645.9381669041263,1749
431,284.5634918610411,680
432,809.4772721475279,1805
433,660.8965363437836,1597
434,442.03152929257703,1353
435,403.44574285495014,1398
436,772.6782822743044,1820
437,676.9381669041263,1708
438,480.5290039756358,1256
439,566.1269837220827,1610
440,370.47518010647286,1210
441,343.77669529663774,699
442,580.2691193458138,1123
443,788.0336213336319,1746
444,771.2346314604085,1929
445,556.6711395993668,1438
446,567.3279938488591,1898
447,365.1614716074881,1235
448,462.1442276647854,1078
449,326.1909088590108,837
450,302.877200360026,835
451,331.6051224213838,1086
452,632.4823227814104,1371
453,477.1858582251282,1607
454,735.3767670841395,1398
455,370.13203435596523,590
456,845.2051942088858,1912
457,533.8132752230979,1224
458,481.215295476651,1415
459,635.3818177180219,1450
460,281.6934341759521,907
461,330.6761902332493,691
462,655.7665940288724,1815
463,308.77669529663757,1104
464,718.7665940288725,1749
465,410.78888860545777,1444
466,596.7544007200527,1956
467,354.30360723121913,1051
468,796.7909806465126,1779
469,659.3107499061566,1809
470,489.2863632885165,1388
471,657.5950211536187,1632
472,614.8965363437835,1413
473,777.8204178980354,1798
474,721.1930009000655,1874
475,568.4406922210676,1623
476,575.8549057834407,1588
477,336.19090885901073,1099
478,651.6955262170069,1650
479,385.85995641732313,1304
480,342.9188309203687,950
481,298.9482681718913,574
482,289.9482681718914,761
483,472.7300141024123,1209
484,563.9259735953062,1980
485,670.9676041556489,1871
486,453.759451353935,1768
487,534.9848480983516,1613
488,455.7005768508895,1118
489,358.7178207935921,1339
490,807.9036790187208,1872
491,399.75945135393494,1446
492,275.39191898578724,815
493,618.1686142824257,1758
494,432.61731573020404,1154
495,613.5117600329331,2019
496,695.7371567773499,1580
497,654.2102448427684,1394
498,487.3574311003819,1597
499,350.40411229460733,891
500,336.8477631085033,1054
501,288.6345596729066,1035
502,366.98989873223417,940
503,759.5361466505733,2001
504,384.61731573020387,1260
505,470.0142853498743,1459
506,667.9676041556489,1845
507,546.3279938488594,1455
508,398.1025971044424,1227
509,673.5239533417532,1846
510,590.6122650963214,1947
511,414.345237791562,1294
512,673.7665940288725,1936
513,404.9604614807115,1249
514,470.9726547895316,783
515,676.423448278365,1655
516,434.2447327281735,1088
517,692.2640687119313,1885
518,631.2102448427682,1981
519,334.1198410471453,1231
520,936.4600282048253,1866
521,549.6417023478441,1413
522,365.3330444827418,1395
523,580.1980515339483,1608
524,670.6660889654843,1493
525,501.3990616607248,958
526,623.6538956566641,1549
527,487.11479041326265,1655
528,496.11479041326265,1766
529,326.01933598375683,1157
530,282.9066376115486,692
531,577.955410846829,1979
532,851.6904755831245,2044
533,315.73506473629493,947
534,455.38686835190475,1488
